country_name_short,election_date,start_date,cabinet_name,caretaker,cabinet_party,prime_minister,seats,election_seats_total,party_name_short,party_name,party_name_english,left_right,country_id,election_id,cabinet_id,previous_cabinet_id,party_id
CHE,1999-10-24,1999-12-15,Bundesrat 1999,0,0,0,3,200,EVP-PEP,Evangelische Volkspartei der Schweiz – Parti Populaire Evangelique Suisse,Protestant Peoples Party,4.4497605374,40,427,198,38,602
CHE,1999-10-24,1999-12-15,Bundesrat 1999,0,1,0,43,200,FDP-PRD,Freisinnig-Demokratische Partei der Schweiz – Parti Radical-Democratique Suisse,Radical Democratic Party,5.55555555556,40,427,198,38,26
CHE,1999-10-24,1999-12-15,Bundesrat 1999,0,0,0,9,200,Grue,Grüne – Écologiste,Greens,1.7263158999,40,427,198,38,141
CHE,1999-10-24,1999-12-15,Bundesrat 1999,0,0,0,6,200,LPS,Liberale Partei der Schweiz – Parti liberal suisse,Liberal Party of Switzerland,6.88888888889,40,427,198,38,458
CHE,1999-10-24,1999-12-15,Bundesrat 1999,0,0,0,2,200,LdT,Lega dei Ticinesi,Ticino League,,40,427,198,38,1500
CHE,1999-10-24,1999-12-15,Bundesrat 1999,0,0,0,1,200,LdU-ADI,Landesring der Unabhängigen – Alliance des Indépendants,Independents Alliance,,40,427,198,38,1264
CHE,1999-10-24,1999-12-15,Bundesrat 1999,0,0,0,1,200,NA-AN,Nationale Aktion gegen die Überfremdung von Volk und Heimat – Action Nationale contre l'Emprise et la Surpopulation Etrangere,National Action against Foreign Domination,6.2573101646,40,427,198,38,628
CHE,1999-10-24,1999-12-15,Bundesrat 1999,0,0,0,3,200,PdA,Partei der Arbeit der Schweiz,Swiss Party of Labour,0.583524076562,40,427,198,38,1167
CHE,1999-10-24,1999-12-15,Bundesrat 1999,0,1,0,51,200,SP-PS,Sozialdemokratische Partei der Schweiz – Parti Socialiste Suisse,Social Democratic Party of Switzerland,1.77777777778,40,427,198,38,35
CHE,1999-10-24,1999-12-15,Bundesrat 1999,0,1,0,44,200,SVP-UDC,Schweizerische Volkspartei – Union Démocratique du Centre,Swiss People's Party,5.83333333333,40,427,198,38,750
CHE,2003-10-19,2003-12-10,Bundesrat 2003,0,0,0,1,200,AL,Alternative Kanton Zug,Alternative List,,40,206,855,198,549
CHE,2003-10-19,2003-12-10,Bundesrat 2003,0,1,0,28,200,CVP-PDC,Christlichdemokratische Volkspartei – Parti démocrate-chrétien,Conservative Peoples Party,3.77777777778,40,206,855,198,531
CHE,2003-10-19,2003-12-10,Bundesrat 2003,0,0,0,1,200,CsP-PCS,Christlich-soziale Partei – Parti chrétien-social,Christian Social Party,,40,206,855,198,1012
CHE,2003-10-19,2003-12-10,Bundesrat 2003,0,0,0,2,200,EDU-UDF,Eidgenössisch-Demokratische Union – Union Démocratique Fédérale,Federal Democratic Union of Switzerland,6.38157894737,40,206,855,198,1318
CHE,2003-10-19,2003-12-10,Bundesrat 2003,0,0,0,3,200,EVP-PEP,Evangelische Volkspartei der Schweiz – Parti Populaire Evangelique Suisse,Protestant Peoples Party,4.4497605374,40,206,855,198,602
CHE,2003-10-19,2003-12-10,Bundesrat 2003,0,1,0,36,200,FDP-PRD,Freisinnig-Demokratische Partei der Schweiz – Parti Radical-Democratique Suisse,Radical Democratic Party,5.55555555556,40,206,855,198,26
CHE,2003-10-19,2003-12-10,Bundesrat 2003,0,0,0,13,200,Grue,Grüne – Écologiste,Greens,1.7263158999,40,206,855,198,141
CHE,2003-10-19,2003-12-10,Bundesrat 2003,0,0,0,4,200,LPS,Liberale Partei der Schweiz – Parti liberal suisse,Liberal Party of Switzerland,6.88888888889,40,206,855,198,458
CHE,2003-10-19,2003-12-10,Bundesrat 2003,0,0,0,1,200,LdT,Lega dei Ticinesi,Ticino League,,40,206,855,198,1500
CHE,2003-10-19,2003-12-10,Bundesrat 2003,0,0,0,1,200,NA-AN,Nationale Aktion gegen die Überfremdung von Volk und Heimat – Action Nationale contre l'Emprise et la Surpopulation Etrangere,National Action against Foreign Domination,6.2573101646,40,206,855,198,628
CHE,2003-10-19,2003-12-10,Bundesrat 2003,0,0,0,2,200,PdA,Partei der Arbeit der Schweiz,Swiss Party of Labour,0.583524076562,40,206,855,198,1167
CHE,2003-10-19,2003-12-10,Bundesrat 2003,0,0,0,1,200,S,solidaritéS,Solidarity,,40,206,855,198,1226
CHE,2003-10-19,2003-12-10,Bundesrat 2003,0,1,0,52,200,SP-PS,Sozialdemokratische Partei der Schweiz – Parti Socialiste Suisse,Social Democratic Party of Switzerland,1.77777777778,40,206,855,198,35
CHE,2003-10-19,2003-12-10,Bundesrat 2003,0,1,0,55,200,SVP-UDC,Schweizerische Volkspartei – Union Démocratique du Centre,Swiss People's Party,5.83333333333,40,206,855,198,750
CHE,2007-10-21,2007-12-12,Bundesrat 2007,0,1,0,31,200,CVP-PDC,Christlichdemokratische Volkspartei – Parti démocrate-chrétien,Conservative Peoples Party,3.77777777778,40,310,508,855,531
CHE,2007-10-21,2007-12-12,Bundesrat 2007,0,0,0,1,200,CsP-PCS,Christlich-soziale Partei – Parti chrétien-social,Christian Social Party,,40,310,508,855,1012
CHE,2007-10-21,2007-12-12,Bundesrat 2007,0,0,0,1,200,EDU-UDF,Eidgenössisch-Demokratische Union – Union Démocratique Fédérale,Federal Democratic Union of Switzerland,6.38157894737,40,310,508,855,1318
CHE,2007-10-21,2007-12-12,Bundesrat 2007,0,0,0,2,200,EVP-PEP,Evangelische Volkspartei der Schweiz – Parti Populaire Evangelique Suisse,Protestant Peoples Party,4.4497605374,40,310,508,855,602
CHE,2007-10-21,2007-12-12,Bundesrat 2007,0,1,0,31,200,FDP-PRD,Freisinnig-Demokratische Partei der Schweiz – Parti Radical-Democratique Suisse,Radical Democratic Party,5.55555555556,40,310,508,855,26
CHE,2007-10-21,2007-12-12,Bundesrat 2007,0,0,0,3,200,GPL-PVL,Grünliberale Partei der Schweiz – Parti Vert-Libéral,Green Liberal Party,,40,310,508,855,308
CHE,2007-10-21,2007-12-12,Bundesrat 2007,0,0,0,20,200,Grue,Grüne – Écologiste,Greens,1.7263158999,40,310,508,855,141
CHE,2007-10-21,2007-12-12,Bundesrat 2007,0,0,0,4,200,LPS,Liberale Partei der Schweiz – Parti liberal suisse,Liberal Party of Switzerland,6.88888888889,40,310,508,855,458
CHE,2007-10-21,2007-12-12,Bundesrat 2007,0,0,0,1,200,LdT,Lega dei Ticinesi,Ticino League,,40,310,508,855,1500
CHE,2007-10-21,2007-12-12,Bundesrat 2007,0,0,0,1,200,PdA,Partei der Arbeit der Schweiz,Swiss Party of Labour,0.583524076562,40,310,508,855,1167
CHE,2007-10-21,2007-12-12,Bundesrat 2007,0,1,0,43,200,SP-PS,Sozialdemokratische Partei der Schweiz – Parti Socialiste Suisse,Social Democratic Party of Switzerland,1.77777777778,40,310,508,855,35
CHE,2007-10-21,2007-12-12,Bundesrat 2007,0,0,0,62,200,SVP-UDC,Schweizerische Volkspartei – Union Démocratique du Centre,Swiss People's Party,5.83333333333,40,310,508,855,750
CHE,2007-10-21,2008-12-10,Bundesrat 2008,0,1,0,31,200,CVP-PDC,Christlichdemokratische Volkspartei – Parti démocrate-chrétien,Conservative Peoples Party,3.77777777778,40,310,903,508,531
CHE,2007-10-21,2008-12-10,Bundesrat 2008,0,0,0,1,200,CsP-PCS,Christlich-soziale Partei – Parti chrétien-social,Christian Social Party,,40,310,903,508,1012
CHE,2007-10-21,2008-12-10,Bundesrat 2008,0,0,0,1,200,EDU-UDF,Eidgenössisch-Demokratische Union – Union Démocratique Fédérale,Federal Democratic Union of Switzerland,6.38157894737,40,310,903,508,1318
CHE,2007-10-21,2008-12-10,Bundesrat 2008,0,0,0,2,200,EVP-PEP,Evangelische Volkspartei der Schweiz – Parti Populaire Evangelique Suisse,Protestant Peoples Party,4.4497605374,40,310,903,508,602
CHE,2007-10-21,2008-12-10,Bundesrat 2008,0,1,0,31,200,FDP-PRD,Freisinnig-Demokratische Partei der Schweiz – Parti Radical-Democratique Suisse,Radical Democratic Party,5.55555555556,40,310,903,508,26
CHE,2007-10-21,2008-12-10,Bundesrat 2008,0,0,0,3,200,GPL-PVL,Grünliberale Partei der Schweiz – Parti Vert-Libéral,Green Liberal Party,,40,310,903,508,308
CHE,2007-10-21,2008-12-10,Bundesrat 2008,0,0,0,20,200,Grue,Grüne – Écologiste,Greens,1.7263158999,40,310,903,508,141
CHE,2007-10-21,2008-12-10,Bundesrat 2008,0,0,0,4,200,LPS,Liberale Partei der Schweiz – Parti liberal suisse,Liberal Party of Switzerland,6.88888888889,40,310,903,508,458
CHE,2007-10-21,2008-12-10,Bundesrat 2008,0,0,0,1,200,LdT,Lega dei Ticinesi,Ticino League,,40,310,903,508,1500
CHE,2007-10-21,2008-12-10,Bundesrat 2008,0,0,0,1,200,PdA,Partei der Arbeit der Schweiz,Swiss Party of Labour,0.583524076562,40,310,903,508,1167
CHE,2007-10-21,2008-12-10,Bundesrat 2008,0,1,0,43,200,SP-PS,Sozialdemokratische Partei der Schweiz – Parti Socialiste Suisse,Social Democratic Party of Switzerland,1.77777777778,40,310,903,508,35
CHE,2007-10-21,2008-12-10,Bundesrat 2008,0,1,0,62,200,SVP-UDC,Schweizerische Volkspartei – Union Démocratique du Centre,Swiss People's Party,5.83333333333,40,310,903,508,750
CYP,1960-07-31,1960-08-16,Makarios II,0,0,0,5,50,AKEL,Anorthotikó Kómma Ergazómenou Laoú,Progressive Party of Working People,2.63157894737,51,69,829,338,572
CYP,1960-07-31,1960-08-16,Makarios II,0,0,0,30,50,PM,Patriotiko Metapo,Patriotic Front,,51,69,829,338,283
CYP,1960-07-31,1960-08-16,Makarios II,0,0,0,15,50,todo,to be coded,to be coded,,51,69,829,338,1112
CYP,1960-07-31,1968-02-28,Makarios III,0,0,0,5,50,AKEL,Anorthotikó Kómma Ergazómenou Laoú,Progressive Party of Working People,2.63157894737,51,69,470,829,572
CYP,1960-07-31,1968-02-28,Makarios III,0,0,0,30,50,PM,Patriotiko Metapo,Patriotic Front,,51,69,470,829,283
CYP,1960-07-31,1968-02-28,Makarios III,0,0,0,15,50,todo,to be coded,to be coded,,51,69,470,829,1112
CYP,1970-07-05,1972-06-16,Makarios IV,0,0,0,9,35,AKEL,Anorthotikó Kómma Ergazómenou Laoú,Progressive Party of Working People,2.63157894737,51,266,471,470,572
CYP,1970-07-05,1972-06-16,Makarios IV,0,0,0,15,35,EK,Eniaion Komma,Unified Party,,51,266,471,470,632
CYP,1970-07-05,1972-06-16,Makarios IV,0,0,0,2,35,KISOS,Kinima Sosialdimokraton,Movement for Social Democracy,4.73684210526,51,266,471,470,945
CYP,1970-07-05,1972-06-16,Makarios IV,0,0,0,7,35,PP,Proodeftiki Parataxis,Progressive Alignement,,51,266,471,470,197
CYP,1970-07-05,1972-06-16,Makarios IV,0,0,0,2,35,none,no party affiliation,no party affiliation,,51,266,471,470,534
CYP,1970-07-05,1974-07-15,Nicos Sampson,0,0,0,9,35,AKEL,Anorthotikó Kómma Ergazómenou Laoú,Progressive Party of Working People,2.63157894737,51,266,616,471,572
CYP,1970-07-05,1974-07-15,Nicos Sampson,0,0,0,15,35,EK,Eniaion Komma,Unified Party,,51,266,616,471,632
CYP,1970-07-05,1974-07-15,Nicos Sampson,0,0,0,2,35,KISOS,Kinima Sosialdimokraton,Movement for Social Democracy,4.73684210526,51,266,616,471,945
CYP,1970-07-05,1974-07-15,Nicos Sampson,0,0,0,7,35,PP,Proodeftiki Parataxis,Progressive Alignement,,51,266,616,471,197
CYP,1970-07-05,1974-07-15,Nicos Sampson,0,0,0,2,35,none,no party affiliation,no party affiliation,,51,266,616,471,534
CYP,1970-07-05,1974-07-23,Klerides I,1,0,0,9,35,AKEL,Anorthotikó Kómma Ergazómenou Laoú,Progressive Party of Working People,2.63157894737,51,266,833,616,572
CYP,1970-07-05,1974-07-23,Klerides I,1,0,0,15,35,EK,Eniaion Komma,Unified Party,,51,266,833,616,632
CYP,1970-07-05,1974-07-23,Klerides I,1,0,0,2,35,KISOS,Kinima Sosialdimokraton,Movement for Social Democracy,4.73684210526,51,266,833,616,945
CYP,1970-07-05,1974-07-23,Klerides I,1,0,0,7,35,PP,Proodeftiki Parataxis,Progressive Alignement,,51,266,833,616,197
CYP,1970-07-05,1974-07-23,Klerides I,1,0,0,2,35,none,no party affiliation,no party affiliation,,51,266,833,616,534
CYP,1970-07-05,1974-12-07,Makarios V,0,0,0,9,35,AKEL,Anorthotikó Kómma Ergazómenou Laoú,Progressive Party of Working People,2.63157894737,51,266,167,833,572
CYP,1970-07-05,1974-12-07,Makarios V,0,0,0,15,35,EK,Eniaion Komma,Unified Party,,51,266,167,833,632
CYP,1970-07-05,1974-12-07,Makarios V,0,0,0,2,35,KISOS,Kinima Sosialdimokraton,Movement for Social Democracy,4.73684210526,51,266,167,833,945
CYP,1970-07-05,1974-12-07,Makarios V,0,0,0,7,35,PP,Proodeftiki Parataxis,Progressive Alignement,,51,266,167,833,197
CYP,1970-07-05,1974-12-07,Makarios V,0,0,0,2,35,none,no party affiliation,no party affiliation,,51,266,167,833,534
CYP,1976-09-05,1977-09-03,Kyprianou I,0,0,0,9,35,AKEL,Anorthotikó Kómma Ergazómenou Laoú,Progressive Party of Working People,2.63157894737,51,528,166,167,572
CYP,1976-09-05,1977-09-03,Kyprianou I,0,1,1,21,35,DIKO,Dimokratikó Kómma,Democratic Party,4.07894736842,51,528,166,167,851
CYP,1976-09-05,1977-09-03,Kyprianou I,0,0,0,4,35,KISOS,Kinima Sosialdimokraton,Movement for Social Democracy,4.73684210526,51,528,166,167,945
CYP,1976-09-05,1977-09-03,Kyprianou I,0,0,0,1,35,none,no party affiliation,no party affiliation,,51,528,166,167,534
CYP,1976-09-05,1978-02-28,Kyprianou II,0,0,0,9,35,AKEL,Anorthotikó Kómma Ergazómenou Laoú,Progressive Party of Working People,2.63157894737,51,528,210,166,572
CYP,1976-09-05,1978-02-28,Kyprianou II,0,1,1,21,35,DIKO,Dimokratikó Kómma,Democratic Party,4.07894736842,51,528,210,166,851
CYP,1976-09-05,1978-02-28,Kyprianou II,0,0,0,4,35,KISOS,Kinima Sosialdimokraton,Movement for Social Democracy,4.73684210526,51,528,210,166,945
CYP,1976-09-05,1978-02-28,Kyprianou II,0,0,0,1,35,none,no party affiliation,no party affiliation,,51,528,210,166,534
CYP,1981-05-24,1983-02-28,Kyprianou III,0,0,0,12,35,AKEL,Anorthotikó Kómma Ergazómenou Laoú,Progressive Party of Working People,2.63157894737,51,70,313,210,572
CYP,1981-05-24,1983-02-28,Kyprianou III,0,1,1,8,35,DIKO,Dimokratikó Kómma,Democratic Party,4.07894736842,51,70,313,210,851
CYP,1981-05-24,1983-02-28,Kyprianou III,0,0,0,12,35,DISY,Dimokratikós Sinayermós,Democratic Rally,7.36842105263,51,70,313,210,1575
CYP,1981-05-24,1983-02-28,Kyprianou III,0,0,0,3,35,KISOS,Kinima Sosialdimokraton,Movement for Social Democracy,4.73684210526,51,70,313,210,945
CYP,1985-12-08,1988-02-28,Vassiliou,0,1,0,15,56,AKEL,Anorthotikó Kómma Ergazómenou Laoú,Progressive Party of Working People,2.63157894737,51,127,784,313,572
CYP,1985-12-08,1988-02-28,Vassiliou,0,0,0,16,56,DIKO,Dimokratikó Kómma,Democratic Party,4.07894736842,51,127,784,313,851
CYP,1985-12-08,1988-02-28,Vassiliou,0,0,0,19,56,DISY,Dimokratikós Sinayermós,Democratic Rally,7.36842105263,51,127,784,313,1575
CYP,1985-12-08,1988-02-28,Vassiliou,0,0,0,6,56,KISOS,Kinima Sosialdimokraton,Movement for Social Democracy,4.73684210526,51,127,784,313,945
CYP,1991-05-19,1993-02-28,Klerides II,0,0,0,18,56,AKEL,Anorthotikó Kómma Ergazómenou Laoú,Progressive Party of Working People,2.63157894737,51,342,645,784,572
CYP,1991-05-19,1993-02-28,Klerides II,0,1,0,11,56,DIKO,Dimokratikó Kómma,Democratic Party,4.07894736842,51,342,645,784,851
CYP,1991-05-19,1993-02-28,Klerides II,0,1,1,20,56,DISY,Dimokratikós Sinayermós,Democratic Rally,7.36842105263,51,342,645,784,1575
CYP,1991-05-19,1993-02-28,Klerides II,0,0,0,7,56,KISOS,Kinima Sosialdimokraton,Movement for Social Democracy,4.73684210526,51,342,645,784,945
CYP,1996-05-26,1998-02-28,Klerides III,0,0,0,19,56,AKEL,Anorthotikó Kómma Ergazómenou Laoú,Progressive Party of Working People,2.63157894737,51,330,731,645,572
CYP,1996-05-26,1998-02-28,Klerides III,0,1,0,10,56,DIKO,Dimokratikó Kómma,Democratic Party,4.07894736842,51,330,731,645,851
CYP,1996-05-26,1998-02-28,Klerides III,0,1,1,20,56,DISY,Dimokratikós Sinayermós,Democratic Rally,7.36842105263,51,330,731,645,1575
CYP,1996-05-26,1998-02-28,Klerides III,0,0,0,2,56,ED,Enomeni Dimokrates,Free Democrats Movement,6.05263157895,51,330,731,645,1523
CYP,1996-05-26,1998-02-28,Klerides III,0,1,0,5,56,KISOS,Kinima Sosialdimokraton,Movement for Social Democracy,4.73684210526,51,330,731,645,945
CYP,2001-05-27,2003-02-28,Papadopoulos,0,0,0,1,56,ADK,Agonistiko Dimokratiko Kinima,Fighting Democratic Movement,5.26315789474,51,339,342,731,1049
CYP,2001-05-27,2003-02-28,Papadopoulos,0,1,0,20,56,AKEL,Anorthotikó Kómma Ergazómenou Laoú,Progressive Party of Working People,2.63157894737,51,339,342,731,572
CYP,2001-05-27,2003-02-28,Papadopoulos,0,1,1,9,56,DIKO,Dimokratikó Kómma,Democratic Party,4.07894736842,51,339,342,731,851
CYP,2001-05-27,2003-02-28,Papadopoulos,0,0,0,19,56,DISY,Dimokratikós Sinayermós,Democratic Rally,7.36842105263,51,339,342,731,1575
CYP,2001-05-27,2003-02-28,Papadopoulos,0,0,0,1,56,ED,Enomeni Dimokrates,Free Democrats Movement,6.05263157895,51,339,342,731,1523
CYP,2001-05-27,2003-02-28,Papadopoulos,0,1,0,4,56,KISOS,Kinima Sosialdimokraton,Movement for Social Democracy,4.73684210526,51,339,342,731,945
CYP,2001-05-27,2003-02-28,Papadopoulos,0,0,0,1,56,KOP,Kinima Oikologoi Perivallontistoi,Ecological and Environmental Movement,5.52631578947,51,339,342,731,1621
CYP,2001-05-27,2003-02-28,Papadopoulos,0,0,0,1,56,NO,Neoi Orizontes,New Horizons,6.57894736842,51,339,342,731,6
CYP,2006-05-21,2008-02-28,Christofias,0,1,1,18,56,AKEL,Anorthotikó Kómma Ergazómenou Laoú,Progressive Party of Working People,2.63157894737,51,556,289,342,572
CYP,2006-05-21,2008-02-28,Christofias,0,1,0,10,56,DIKO,Dimokratikó Kómma,Democratic Party,4.07894736842,51,556,289,342,851
CYP,2006-05-21,2008-02-28,Christofias,0,0,0,18,56,DISY,Dimokratikós Sinayermós,Democratic Rally,7.36842105263,51,556,289,342,1575
CYP,2006-05-21,2008-02-28,Christofias,0,0,0,3,56,EK,Evropaiko Komma,European Party,,51,556,289,342,491
CYP,2006-05-21,2008-02-28,Christofias,0,0,0,5,56,KISOS,Kinima Sosialdimokraton,Movement for Social Democracy,4.73684210526,51,556,289,342,945
CYP,2006-05-21,2008-02-28,Christofias,0,0,0,1,56,KOP,Kinima Oikologoi Perivallontistoi,Ecological and Environmental Movement,5.52631578947,51,556,289,342,1621
CZE,1990-06-09,1990-06-29,Pithart,0,1,0,22,200,HSD/SMS,Hnutí za samosprávnou demokracii / Společnost pro Moravu a Slezsko,Movement for Self-Governing Democracy / Society for Moravia and Silesia,,68,63,262,,19
CZE,1990-06-09,1990-06-29,Pithart,0,1,0,19,200,KDU/CSL,Křesťanská a demokratická unie / Československá strana lidová,Christian Democratic Union / People's Party,5.96777777778,68,63,262,,1245
CZE,1990-06-09,1990-06-29,Pithart,0,0,0,32,200,KSC,Komunistická strana Československa,Communist Party of Czechoslovakia,,68,63,262,,665
CZE,1990-06-09,1990-06-29,Pithart,0,1,1,127,200,OF,Obcanské fórum,Civic Forum,,68,63,262,,743
CZE,1992-06-06,1992-07-02,Klaus I,0,0,0,16,200,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,2.93111111111,68,39,165,262,789
CZE,1992-06-06,1992-07-02,Klaus I,0,0,0,14,200,HSD/SMS,Hnutí za samosprávnou demokracii / Společnost pro Moravu a Slezsko,Movement for Self-Governing Democracy / Society for Moravia and Silesia,,68,39,165,262,19
CZE,1992-06-06,1992-07-02,Klaus I,0,1,0,15,200,KDU/CSL,Křesťanská a demokratická unie / Československá strana lidová,Christian Democratic Union / People's Party,5.96777777778,68,39,165,262,1245
CZE,1992-06-06,1992-07-02,Klaus I,0,0,0,35,200,LB,Koalice Levý blok,Left Bloc,0.366666666667,68,39,165,262,1559
CZE,1992-06-06,1992-07-02,Klaus I,0,0,0,16,200,LSU,Liberálně sociální unie,Liberal Social Union,2.96666666667,68,39,165,262,1218
CZE,1992-06-06,1992-07-02,Klaus I,0,1,0,14,200,ODA,Občanská demokratická aliance,Civic Democratic Alliance,7.11111111111,68,39,165,262,1123
CZE,1992-06-06,1992-07-02,Klaus I,0,1,1,76,200,ODS,Občanská demokratická strana,Civic Democratic Party,7.27444444444,68,39,165,262,829
CZE,1992-06-06,1992-07-02,Klaus I,0,0,0,14,200,SPR/RSC,Sdruzení pro republiku / Republikánská strana Ceskoslovenska,Rally for the Republic / Republican Party of Czechoslovakia,9.77777777778,68,39,165,262,872
CZE,1992-06-06,1993-01-01,Klaus II,0,0,0,16,200,CSSD,Česká strana sociálně demokratická,Czech Social Democratic Party,2.93111111111,68,39,835,165,789
CZE,1992-06-06,1993-01-01,Klaus II,0,0,0,14,200,HSD/SMS,Hnutí za samosprávnou demokracii / Společnost pro Moravu a Slezsko,Movement for Self-Governing Democracy / Society for Moravia and Silesia,,68,39,835,165,19
CZE,1992-06-06,1993-01-01,Klaus II,0,1,0,15,200,KDU/CSL,Křesťanská a demokratická unie / Československá strana lidová,Christian Democratic Union / People's Party,5.96777777778,68,39,835,165,1245
CZE,1992-06-06,1993-01-01,Klaus II,0,0,0,35,200,LB,Koalice Levý blok,Left Bloc,0.366666666667,68,39,835,165,1559
CZE,1992-06-06,1993-01-01,Klaus II,0,0,0,16,200,LSU,Liberálně sociální unie,Liberal Social Union,2.96666666667,68,39,835,165,1218
CZE,1992-06-06,1993-01-01,Klaus II,0,1,0,14,200,ODA,Občanská demokratická aliance,Civic Democratic Alliance,7.11111111111,68,39,835,165,1123
CZE,1992-06-06,1993-01-01,Klaus II,0,1,1,76,200,ODS,Občanská demokratická strana,Civic Democratic Party,7.27444444444,68,39,835,165,829
CZE,1992-06-06,1993-01-01,Klaus II,0,0,0,14,200,SPR/RSC,Sdruzení pro republiku / Republikánská strana Ceskoslovenska,Rally for the Republic / Republican Party of Czechoslovakia,9.77777777778,68,39,835,165,872
